At frame 0, person 1 is located at coordinates [573.21, 647.72] with a bounding box of width 34.93 and height 94.99.
 At frame 158, person 29 is located at coordinates [369.65, 636.90] with a bounding box of width 58.78 and height 158.65.
 At frame 158, car 30 is located at coordinates [369.65, 636.90] with a bounding box of width 58.78 and height 158.65.
 At frame 159, car 2 is located at coordinates [922.47, 662.73] with a bounding box of width 137.15 and height 51.63.
 At frame 159, person 1 is located at coordinates [922.47, 662.73] with a bounding box of width 137.15 and height 51.63.
 At frame 159, truck 3 is located at coordinates [922.47, 662.73] with a bounding box of width 137.15 and height 51.63.
 At frame 159, person 29 is located at coordinates [922.47, 662.73] with a bounding box of width 137.15 and height 51.63.
 At frame 160, car 2 is located at coordinates [923.57, 662.06] with a bounding box of width 138.89 and height 51.51.
 At frame 160, bus 3 is located at coordinates [923.57, 662.06] with a bounding box of width 138.89 and height 51.51.
 At frame 160, person 1 is located at coordinates [923.57, 662.06] with a bounding box of width 138.89 and height 51.51.
 At frame 160, person 29 is located at coordinates [923.57, 662.06] with a bounding box of width 138.89 and height 51.51.
 At frame 160, car 30 is located at coordinates [923.57, 662.06] with a bounding box of width 138.89 and height 51.51.
 At frame 161, car 2 is located at coordinates [926.07, 662.05] with a bounding box of width 138.71 and height 51.47.
 At frame 161, person 1 is located at coordinates [926.07, 662.05] with a bounding box of width 138.71 and height 51.47.
 At frame 161, truck 3 is located at coordinates [926.07, 662.05] with a bounding box of width 138.71 and height 51.47.
 At frame 161, car 30 is located at coordinates [926.07, 662.05] with a bounding box of width 138.71 and height 51.47.
 At frame 161, person 29 is located at coordinates [926.07, 662.05] with a bounding box of width 138.71 and height 51.47.
 At frame 162, car 2 is located at coordinates [928.76, 663.24] with a bounding box of width 137.87 and height 51.07.
 At frame 162, person 1 is located at coordinates [928.76, 663.24] with a bounding box of width 137.87 and height 51.07.
 At frame 162, bus 3 is located at coordinates [928.76, 663.24] with a bounding box of width 137.87 and height 51.07.
 At frame 162, person 29 is located at coordinates [928.76, 663.24] with a bounding box of width 137.87 and height 51.07.
 At frame 162, car 30 is located at coordinates [928.76, 663.24] with a bounding box of width 137.87 and height 51.07.
 At frame 163, car 2 is located at coordinates [929.90, 662.67] with a bounding box of width 138.57 and height 50.40.
 At frame 163, person 1 is located at coordinates [929.90, 662.67] with a bounding box of width 138.57 and height 50.40.
 At frame 163, bus 3 is located at coordinates [929.90, 662.67] with a bounding box of width 138.57 and height 50.40.
 At frame 163, person 29 is located at coordinates [929.90, 662.67] with a bounding box of width 138.57 and height 50.40.
 At frame 163, car 30 is located at coordinates [929.90, 662.67] with a bounding box of width 138.57 and height 50.40.
 At frame 164, car 2 is located at coordinates [932.83, 662.65] with a bounding box of width 138.16 and height 50.85.
 At frame 164, person 1 is located at coordinates [932.83, 662.65] with a bounding box of width 138.16 and height 50.85.
 At frame 164, bus 3 is located at coordinates [932.83, 662.65] with a bounding box of width 138.16 and height 50.85.
 At frame 164, person 29 is located at coordinates [932.83, 662.65] with a bounding box of width 138.16 and height 50.85.
 At frame 164, car 30 is located at coordinates [932.83, 662.65] with a bounding box of width 138.16 and height 50.85.
 At frame 165, car 2 is located at coordinates [936.75, 662.69] with a bounding box of width 138.96 and height 50.85.
 At frame 165, bus 3 is located at coordinates [936.75, 662.69] with a bounding box of width 138.96 and height 50.85.
 At frame 165, person 1 is located at coordinates [936.75, 662.69] with a bounding box of width 138.96 and height 50.85.
 At frame 165, person 29 is located at coordinates [936.75, 662.69] with a bounding box of width 138.96 and height 50.85.
 At frame 165, car 30 is located at coordinates [936.75, 662.69] with a bounding box of width 138.96 and height 50.85.
 

=====================================================

At frame 166, person 1 is located at coordinates [403.92, 639.30] with a bounding box of width 55.38 and height 157.11.
 At frame 166, car 2 is located at coordinates [403.92, 639.30] with a bounding box of width 55.38 and height 157.11.
 At frame 166, bus 3 is located at coordinates [403.92, 639.30] with a bounding box of width 55.38 and height 157.11.
 At frame 166, person 29 is located at coordinates [403.92, 639.30] with a bounding box of width 55.38 and height 157.11.
 At frame 166, car 30 is located at coordinates [403.92, 639.30] with a bounding box of width 55.38 and height 157.11.
 At frame 167, person 1 is located at coordinates [404.73, 640.60] with a bounding box of width 60.45 and height 157.15.
 At frame 167, car 2 is located at coordinates [404.73, 640.60] with a bounding box of width 60.45 and height 157.15.
 At frame 167, bus 3 is located at coordinates [404.73, 640.60] with a bounding box of width 60.45 and height 157.15.
 At frame 167, person 29 is located at coordinates [404.73, 640.60] with a bounding box of width 60.45 and height 157.15.
 At frame 167, car 30 is located at coordinates [404.73, 640.60] with a bounding box of width 60.45 and height 157.15.
 At frame 168, person 1 is located at coordinates [406.07, 640.87] with a bounding box of width 66.50 and height 157.84.
 At frame 168, car 2 is located at coordinates [406.07, 640.87] with a bounding box of width 66.50 and height 157.84.
 At frame 168, bus 3 is located at coordinates [406.07, 640.87] with a bounding box of width 66.50 and height 157.84.
 At frame 168, person 29 is located at coordinates [406.07, 640.87] with a bounding box of width 66.50 and height 157.84.
 At frame 168, car 30 is located at coordinates [406.07, 640.87] with a bounding box of width 66.50 and height 157.84.
 At frame 169, person 1 is located at coordinates [409.77, 640.51] with a bounding box of width 62.35 and height 157.93.
 At frame 169, car 2 is located at coordinates [409.77, 640.51] with a bounding box of width 62.35 and height 157.93.
 At frame 169, bus 3 is located at coordinates [409.77, 640.51] with a bounding box of width 62.35 and height 157.93.
 At frame 169, person 29 is located at coordinates [409.77, 640.51] with a bounding box of width 62.35 and height 157.93.
 At frame 170, car 2 is located at coordinates [949.57, 660.42] with a bounding box of width 139.73 and height 52.88.
 At frame 170, person 1 is located at coordinates [949.57, 660.42] with a bounding box of width 139.73 and height 52.88.
 At frame 170, bus 3 is located at coordinates [949.57, 660.42] with a bounding box of width 139.73 and height 52.88.
 At frame 170, person 29 is located at coordinates [949.57, 660.42] with a bounding box of width 139.73 and height 52.88.
 At frame 170, car 30 is located at coordinates [949.57, 660.42] with a bounding box of width 139.73 and height 52.88.
 At frame 171, car 2 is located at coordinates [951.06, 661.09] with a bounding box of width 141.05 and height 52.35.
 At frame 171, person 1 is located at coordinates [951.06, 661.09] with a bounding box of width 141.05 and height 52.35.
 At frame 171, bus 3 is located at coordinates [951.06, 661.09] with a bounding box of width 141.05 and height 52.35.
 At frame 171, person 29 is located at coordinates [951.06, 661.09] with a bounding box of width 141.05 and height 52.35.
 At frame 171, car 30 is located at coordinates [951.06, 661.09] with a bounding box of width 141.05 and height 52.35.
 At frame 172, car 2 is located at coordinates [954.59, 662.67] with a bounding box of width 142.64 and height 50.84.
 At frame 172, person 1 is located at coordinates [954.59, 662.67] with a bounding box of width 142.64 and height 50.84.
 At frame 172, bus 3 is located at coordinates [954.59, 662.67] with a bounding box of width 142.64 and height 50.84.
 At frame 172, person 29 is located at coordinates [954.59, 662.67] with a bounding box of width 142.64 and height 50.84.
 At frame 172, car 30 is located at coordinates [954.59, 662.67] with a bounding box of width 142.64 and height 50.84.
 At frame 173, car 2 is located at coordinates [959.08, 661.64] with a bounding box of width 142.86 and height 52.05.
 At frame 173, person 1 is located at coordinates [959.08, 661.64] with a bounding box of width 142.86 and height 52.05.
 At frame 173, bus 3 is located at coordinates [959.08, 661.64] with a bounding box of width 142.86 and height 52.05.
 At frame 173, person 29 is located at coordinates [959.08, 661.64] with a bounding box of width 142.86 and height 52.05.
 At frame 173, car 30 is located at coordinates [959.08, 661.64] with a bounding box of width 142.86 and height 52.05.
 At frame 174, car 2 is located at coordinates [963.63, 661.00] with a bounding box of width 141.05 and height 52.90.
 At frame 174, bus 3 is located at coordinates [963.63, 661.00] with a bounding box of width 141.05 and height 52.90.
 At frame 174, person 1 is located at coordinates [963.63, 661.00] with a bounding box of width 141.05 and height 52.90.
 At frame 174, person 29 is located at coordinates [963.63, 661.00] with a bounding box of width 141.05 and height 52.90.
 At frame 174, car 30 is located at coordinates [963.63, 661.00] with a bounding box of width 141.05 and height 52.90.
 At frame 175, car 2 is located at coordinates [967.95, 659.65] with a bounding box of width 139.47 and height 53.53.
 At frame 175, bus 3 is located at coordinates [967.95, 659.65] with a bounding box of width 139.47 and height 53.53.
 At frame 175, person 1 is located at coordinates [967.95, 659.65] with a bounding box of width 139.47 and height 53.53.
 At frame 175, person 29 is located at coordinates [967.95, 659.65] with a bounding box of width 139.47 and height 53.53.
 At frame 176, car 2 is located at coordinates [971.66, 657.99] with a bounding box of width 142.89 and height 54.79.
 At frame 176, bus 3 is located at coordinates [971.66, 657.99] with a bounding box of width 142.89 and height 54.79.
 

=====================================================

At frame 176, person 1 is located at coordinates [971.66, 657.99] with a bounding box of width 142.89 and height 54.79.
 At frame 176, person 29 is located at coordinates [971.66, 657.99] with a bounding box of width 142.89 and height 54.79.
 At frame 177, car 2 is located at coordinates [975.15, 658.83] with a bounding box of width 143.22 and height 53.48.
 At frame 177, bus 3 is located at coordinates [975.15, 658.83] with a bounding box of width 143.22 and height 53.48.
 At frame 177, person 1 is located at coordinates [975.15, 658.83] with a bounding box of width 143.22 and height 53.48.
 At frame 177, person 29 is located at coordinates [975.15, 658.83] with a bounding box of width 143.22 and height 53.48.
 At frame 178, car 2 is located at coordinates [980.11, 659.48] with a bounding box of width 143.20 and height 52.86.
 At frame 178, person 1 is located at coordinates [980.11, 659.48] with a bounding box of width 143.20 and height 52.86.
 At frame 178, bus 3 is located at coordinates [980.11, 659.48] with a bounding box of width 143.20 and height 52.86.
 At frame 178, person 29 is located at coordinates [980.11, 659.48] with a bounding box of width 143.20 and height 52.86.
 At frame 178, car 30 is located at coordinates [980.11, 659.48] with a bounding box of width 143.20 and height 52.86.
 At frame 179, car 2 is located at coordinates [986.24, 657.71] with a bounding box of width 142.54 and height 53.81.
 At frame 179, person 1 is located at coordinates [986.24, 657.71] with a bounding box of width 142.54 and height 53.81.
 At frame 179, bus 3 is located at coordinates [986.24, 657.71] with a bounding box of width 142.54 and height 53.81.
 At frame 179, person 29 is located at coordinates [986.24, 657.71] with a bounding box of width 142.54 and height 53.81.
 At frame 179, car 30 is located at coordinates [986.24, 657.71] with a bounding box of width 142.54 and height 53.81.
 At frame 180, car 2 is located at coordinates [991.37, 655.93] with a bounding box of width 144.70 and height 55.18.
 At frame 180, person 1 is located at coordinates [991.37, 655.93] with a bounding box of width 144.70 and height 55.18.
 At frame 180, bus 3 is located at coordinates [991.37, 655.93] with a bounding box of width 144.70 and height 55.18.
 At frame 180, person 29 is located at coordinates [991.37, 655.93] with a bounding box of width 144.70 and height 55.18.
 At frame 180, car 30 is located at coordinates [991.37, 655.93] with a bounding box of width 144.70 and height 55.18.
 At frame 181, car 2 is located at coordinates [996.15, 656.06] with a bounding box of width 144.70 and height 55.37.
 At frame 181, person 1 is located at coordinates [996.15, 656.06] with a bounding box of width 144.70 and height 55.37.
 At frame 181, bus 3 is located at coordinates [996.15, 656.06] with a bounding box of width 144.70 and height 55.37.
 At frame 181, person 29 is located at coordinates [996.15, 656.06] with a bounding box of width 144.70 and height 55.37.
 At frame 181, car 30 is located at coordinates [996.15, 656.06] with a bounding box of width 144.70 and height 55.37.
 At frame 182, car 2 is located at coordinates [1000.75, 655.88] with a bounding box of width 147.51 and height 56.17.
 At frame 182, person 1 is located at coordinates [1000.75, 655.88] with a bounding box of width 147.51 and height 56.17.
 At frame 182, person 29 is located at coordinates [1000.75, 655.88] with a bounding box of width 147.51 and height 56.17.
 At frame 182, bus 3 is located at coordinates [1000.75, 655.88] with a bounding box of width 147.51 and height 56.17.
 At frame 182, car 30 is located at coordinates [1000.75, 655.88] with a bounding box of width 147.51 and height 56.17.
 At frame 183, person 1 is located at coordinates [481.72, 639.46] with a bounding box of width 73.65 and height 156.12.
 At frame 183, car 2 is located at coordinates [481.72, 639.46] with a bounding box of width 73.65 and height 156.12.
 At frame 183, bus 3 is located at coordinates [481.72, 639.46] with a bounding box of width 73.65 and height 156.12.
 At frame 183, person 29 is located at coordinates [481.72, 639.46] with a bounding box of width 73.65 and height 156.12.
 At frame 183, car 30 is located at coordinates [481.72, 639.46] with a bounding box of width 73.65 and height 156.12.
 At frame 184, person 1 is located at coordinates [487.04, 639.46] with a bounding box of width 73.24 and height 157.15.
 At frame 184, car 2 is located at coordinates [487.04, 639.46] with a bounding box of width 73.24 and height 157.15.
 At frame 184, bus 3 is located at coordinates [487.04, 639.46] with a bounding box of width 73.24 and height 157.15.
 At frame 184, person 29 is located at coordinates [487.04, 639.46] with a bounding box of width 73.24 and height 157.15.
 At frame 184, car 30 is located at coordinates [487.04, 639.46] with a bounding box of width 73.24 and height 157.15.
 At frame 185, car 2 is located at coordinates [1018.61, 657.46] with a bounding box of width 146.70 and height 54.20.
 At frame 185, person 1 is located at coordinates [1018.61, 657.46] with a bounding box of width 146.70 and height 54.20.
 At frame 185, bus 3 is located at coordinates [1018.61, 657.46] with a bounding box of width 146.70 and height 54.20.
 At frame 185, person 29 is located at coordinates [1018.61, 657.46] with a bounding box of width 146.70 and height 54.20.
 At frame 185, car 30 is located at coordinates [1018.61, 657.46] with a bounding box of width 146.70 and height 54.20.
 At frame 186, car 2 is located at coordinates [1025.21, 657.26] with a bounding box of width 148.43 and height 55.09.
 At frame 186, person 1 is located at coordinates [1025.21, 657.26] with a bounding box of width 148.43 and height 55.09.
 At frame 186, bus 3 is located at coordinates [1025.21, 657.26] with a bounding box of width 148.43 and height 55.09.
 At frame 186, person 29 is located at coordinates [1025.21, 657.26] with a bounding box of width 148.43 and height 55.09.
 

=====================================================

At frame 186, car 30 is located at coordinates [1025.21, 657.26] with a bounding box of width 148.43 and height 55.09.
 At frame 187, car 2 is located at coordinates [1032.59, 657.09] with a bounding box of width 147.12 and height 55.09.
 At frame 187, person 1 is located at coordinates [1032.59, 657.09] with a bounding box of width 147.12 and height 55.09.
 At frame 187, bus 3 is located at coordinates [1032.59, 657.09] with a bounding box of width 147.12 and height 55.09.
 At frame 187, person 29 is located at coordinates [1032.59, 657.09] with a bounding box of width 147.12 and height 55.09.
 At frame 187, car 30 is located at coordinates [1032.59, 657.09] with a bounding box of width 147.12 and height 55.09.
 At frame 188, car 2 is located at coordinates [1039.52, 656.22] with a bounding box of width 150.22 and height 56.13.
 At frame 188, person 29 is located at coordinates [1039.52, 656.22] with a bounding box of width 150.22 and height 56.13.
 At frame 188, person 1 is located at coordinates [1039.52, 656.22] with a bounding box of width 150.22 and height 56.13.
 At frame 188, car 3 is located at coordinates [1039.52, 656.22] with a bounding box of width 150.22 and height 56.13.
 At frame 188, car 30 is located at coordinates [1039.52, 656.22] with a bounding box of width 150.22 and height 56.13.
 At frame 189, car 2 is located at coordinates [1047.42, 655.50] with a bounding box of width 149.16 and height 56.85.
 At frame 189, person 1 is located at coordinates [1047.42, 655.50] with a bounding box of width 149.16 and height 56.85.
 At frame 189, bus 3 is located at coordinates [1047.42, 655.50] with a bounding box of width 149.16 and height 56.85.
 At frame 189, person 29 is located at coordinates [1047.42, 655.50] with a bounding box of width 149.16 and height 56.85.
 At frame 190, car 2 is located at coordinates [1052.71, 656.00] with a bounding box of width 150.91 and height 56.07.
 At frame 190, person 1 is located at coordinates [1052.71, 656.00] with a bounding box of width 150.91 and height 56.07.
 At frame 190, bus 3 is located at coordinates [1052.71, 656.00] with a bounding box of width 150.91 and height 56.07.
 At frame 190, person 29 is located at coordinates [1052.71, 656.00] with a bounding box of width 150.91 and height 56.07.
 At frame 191, bus 3 is located at coordinates [869.51, 612.21] with a bounding box of width 88.77 and height 100.79.
 At frame 191, person 1 is located at coordinates [869.51, 612.21] with a bounding box of width 88.77 and height 100.79.
 At frame 191, car 2 is located at coordinates [869.51, 612.21] with a bounding box of width 88.77 and height 100.79.
 At frame 192, car 2 is located at coordinates [1069.61, 654.76] with a bounding box of width 150.95 and height 56.68.
 At frame 192, person 1 is located at coordinates [1069.61, 654.76] with a bounding box of width 150.95 and height 56.68.
 At frame 192, bus 3 is located at coordinates [1069.61, 654.76] with a bounding box of width 150.95 and height 56.68.
 At frame 193, car 2 is located at coordinates [1079.11, 652.99] with a bounding box of width 150.70 and height 57.07.
 At frame 193, person 1 is located at coordinates [1079.11, 652.99] with a bounding box of width 150.70 and height 57.07.
 At frame 193, bus 3 is located at coordinates [1079.11, 652.99] with a bounding box of width 150.70 and height 57.07.
 At frame 194, car 2 is located at coordinates [1090.01, 653.41] with a bounding box of width 149.98 and height 56.63.
 At frame 194, person 1 is located at coordinates [1090.01, 653.41] with a bounding box of width 149.98 and height 56.63.
 At frame 194, bus 3 is located at coordinates [1090.01, 653.41] with a bounding box of width 149.98 and height 56.63.
 At frame 195, car 2 is located at coordinates [1098.66, 653.01] with a bounding box of width 149.81 and height 56.75.
 At frame 195, person 1 is located at coordinates [1098.66, 653.01] with a bounding box of width 149.81 and height 56.75.
 At frame 195, person 29 is located at coordinates [1098.66, 653.01] with a bounding box of width 149.81 and height 56.75.
 At frame 195, bus 3 is located at coordinates [1098.66, 653.01] with a bounding box of width 149.81 and height 56.75.
 At frame 196, car 2 is located at coordinates [1105.36, 652.87] with a bounding box of width 154.57 and height 57.03.
 At frame 196, person 1 is located at coordinates [1105.36, 652.87] with a bounding box of width 154.57 and height 57.03.
 At frame 196, bus 3 is located at coordinates [1105.36, 652.87] with a bounding box of width 154.57 and height 57.03.
 At frame 197, car 2 is located at coordinates [1113.53, 652.16] with a bounding box of width 156.92 and height 57.17.
 At frame 197, person 1 is located at coordinates [1113.53, 652.16] with a bounding box of width 156.92 and height 57.17.
 At frame 197, bus 3 is located at coordinates [1113.53, 652.16] with a bounding box of width 156.92 and height 57.17.
 At frame 198, car 2 is located at coordinates [1126.33, 651.52] with a bounding box of width 152.48 and height 57.19.
 At frame 198, person 1 is located at coordinates [1126.33, 651.52] with a bounding box of width 152.48 and height 57.19.
 At frame 198, bus 3 is located at coordinates [1126.33, 651.52] with a bounding box of width 152.48 and height 57.19.
 At frame 199, car 2 is located at coordinates [1132.02, 649.12] with a bounding box of width 159.52 and height 59.76.
 At frame 199, person 1 is located at coordinates [1132.02, 649.12] with a bounding box of width 159.52 and height 59.76.
 At frame 199, bus 3 is located at coordinates [1132.02, 649.12] with a bounding box of width 159.52 and height 59.76.
 At frame 200, car 2 is located at coordinates [1144.61, 649.09] with a bounding box of width 156.84 and height 58.93.
 At frame 200, person 1 is located at coordinates [1144.61, 649.09] with a bounding box of width 156.84 and height 58.93.
 At frame 200, truck 3 is located at coordinates [1144.61, 649.09] with a bounding box of width 156.84 and height 58.93.
 

=====================================================

At frame 200, car 39 is located at coordinates [1144.61, 649.09] with a bounding box of width 156.84 and height 58.93.
 At frame 201, car 2 is located at coordinates [1156.14, 649.99] with a bounding box of width 156.03 and height 59.16.
 At frame 201, person 1 is located at coordinates [1156.14, 649.99] with a bounding box of width 156.03 and height 59.16.
 At frame 201, bus 3 is located at coordinates [1156.14, 649.99] with a bounding box of width 156.03 and height 59.16.
 At frame 202, car 2 is located at coordinates [1165.65, 649.34] with a bounding box of width 158.34 and height 58.55.
 At frame 202, bus 3 is located at coordinates [1165.65, 649.34] with a bounding box of width 158.34 and height 58.55.
 At frame 202, person 1 is located at coordinates [1165.65, 649.34] with a bounding box of width 158.34 and height 58.55.
 At frame 203, car 2 is located at coordinates [1177.02, 648.44] with a bounding box of width 159.28 and height 60.10.
 At frame 203, bus 3 is located at coordinates [1177.02, 648.44] with a bounding box of width 159.28 and height 60.10.
 At frame 203, person 1 is located at coordinates [1177.02, 648.44] with a bounding box of width 159.28 and height 60.10.
 At frame 204, person 1 is located at coordinates [691.14, 632.70] with a bounding box of width 44.69 and height 163.22.
 At frame 204, car 2 is located at coordinates [691.14, 632.70] with a bounding box of width 44.69 and height 163.22.
 At frame 204, bus 3 is located at coordinates [691.14, 632.70] with a bounding box of width 44.69 and height 163.22.
 At frame 205, car 2 is located at coordinates [1203.96, 647.31] with a bounding box of width 159.80 and height 61.02.
 At frame 205, person 1 is located at coordinates [1203.96, 647.31] with a bounding box of width 159.80 and height 61.02.
 At frame 205, bus 3 is located at coordinates [1203.96, 647.31] with a bounding box of width 159.80 and height 61.02.
 At frame 206, car 2 is located at coordinates [1215.26, 645.64] with a bounding box of width 159.71 and height 62.27.
 At frame 206, person 1 is located at coordinates [1215.26, 645.64] with a bounding box of width 159.71 and height 62.27.
 At frame 206, truck 3 is located at coordinates [1215.26, 645.64] with a bounding box of width 159.71 and height 62.27.
 At frame 207, person 1 is located at coordinates [730.53, 633.92] with a bounding box of width 45.34 and height 163.47.
 At frame 208, car 2 is located at coordinates [1239.86, 645.99] with a bounding box of width 163.02 and height 61.55.
 At frame 208, person 1 is located at coordinates [1239.86, 645.99] with a bounding box of width 163.02 and height 61.55.
 At frame 208, truck 3 is located at coordinates [1239.86, 645.99] with a bounding box of width 163.02 and height 61.55.
 At frame 209, car 2 is located at coordinates [1253.64, 646.08] with a bounding box of width 163.95 and height 62.42.
 At frame 209, person 1 is located at coordinates [1253.64, 646.08] with a bounding box of width 163.95 and height 62.42.
 At frame 209, truck 3 is located at coordinates [1253.64, 646.08] with a bounding box of width 163.95 and height 62.42.
 At frame 210, car 2 is located at coordinates [1265.91, 643.19] with a bounding box of width 166.60 and height 64.25.
 At frame 210, person 1 is located at coordinates [1265.91, 643.19] with a bounding box of width 166.60 and height 64.25.
 At frame 210, truck 3 is located at coordinates [1265.91, 643.19] with a bounding box of width 166.60 and height 64.25.
 At frame 211, car 2 is located at coordinates [1279.62, 643.40] with a bounding box of width 167.86 and height 64.77.
 At frame 211, person 1 is located at coordinates [1279.62, 643.40] with a bounding box of width 167.86 and height 64.77.
 At frame 211, truck 3 is located at coordinates [1279.62, 643.40] with a bounding box of width 167.86 and height 64.77.
 At frame 212, car 2 is located at coordinates [1293.70, 643.17] with a bounding box of width 169.00 and height 65.16.
 At frame 212, person 1 is located at coordinates [1293.70, 643.17] with a bounding box of width 169.00 and height 65.16.
 At frame 212, truck 3 is located at coordinates [1293.70, 643.17] with a bounding box of width 169.00 and height 65.16.
 At frame 213, car 2 is located at coordinates [1305.76, 642.63] with a bounding box of width 171.04 and height 65.34.
 At frame 213, person 1 is located at coordinates [1305.76, 642.63] with a bounding box of width 171.04 and height 65.34.
 At frame 213, bus 49 is located at coordinates [1305.76, 642.63] with a bounding box of width 171.04 and height 65.34.
 At frame 214, car 2 is located at coordinates [1320.94, 642.39] with a bounding box of width 171.54 and height 65.95.
 At frame 214, person 1 is located at coordinates [1320.94, 642.39] with a bounding box of width 171.54 and height 65.95.
 At frame 214, truck 3 is located at coordinates [1320.94, 642.39] with a bounding box of width 171.54 and height 65.95.
 At frame 215, car 2 is located at coordinates [1334.92, 642.02] with a bounding box of width 174.52 and height 66.35.
 At frame 215, person 1 is located at coordinates [1334.92, 642.02] with a bounding box of width 174.52 and height 66.35.
 At frame 215, truck 3 is located at coordinates [1334.92, 642.02] with a bounding box of width 174.52 and height 66.35.
 At frame 216, car 2 is located at coordinates [1349.69, 640.46] with a bounding box of width 174.98 and height 67.30.
 At frame 216, person 1 is located at coordinates [1349.69, 640.46] with a bounding box of width 174.98 and height 67.30.
 At frame 216, truck 3 is located at coordinates [1349.69, 640.46] with a bounding box of width 174.98 and height 67.30.
 At frame 217, car 2 is located at coordinates [1365.67, 640.16] with a bounding box of width 175.25 and height 67.12.
 At frame 217, person 1 is located at coordinates [1365.67, 640.16] with a bounding box of width 175.25 and height 67.12.
 At frame 217, truck 3 is located at coordinates [1365.67, 640.16] with a bounding box of width 175.25 and height 67.12.
 

=====================================================

At frame 218, car 2 is located at coordinates [1378.55, 640.58] with a bounding box of width 179.49 and height 66.05.
 At frame 218, person 1 is located at coordinates [1378.55, 640.58] with a bounding box of width 179.49 and height 66.05.
 At frame 218, truck 3 is located at coordinates [1378.55, 640.58] with a bounding box of width 179.49 and height 66.05.
 At frame 219, car 2 is located at coordinates [1394.81, 637.50] with a bounding box of width 179.83 and height 68.78.
 At frame 219, truck 3 is located at coordinates [1394.81, 637.50] with a bounding box of width 179.83 and height 68.78.
 At frame 219, person 1 is located at coordinates [1394.81, 637.50] with a bounding box of width 179.83 and height 68.78.
 At frame 220, car 2 is located at coordinates [1408.98, 637.27] with a bounding box of width 182.64 and height 68.59.
 At frame 220, bus 3 is located at coordinates [1408.98, 637.27] with a bounding box of width 182.64 and height 68.59.
 At frame 220, person 1 is located at coordinates [1408.98, 637.27] with a bounding box of width 182.64 and height 68.59.
 At frame 221, car 2 is located at coordinates [1424.91, 635.29] with a bounding box of width 183.17 and height 70.13.
 At frame 221, person 1 is located at coordinates [1424.91, 635.29] with a bounding box of width 183.17 and height 70.13.
 At frame 221, bus 3 is located at coordinates [1424.91, 635.29] with a bounding box of width 183.17 and height 70.13.
 At frame 222, car 2 is located at coordinates [1442.02, 634.01] with a bounding box of width 185.35 and height 69.26.
 At frame 222, bus 3 is located at coordinates [1442.02, 634.01] with a bounding box of width 185.35 and height 69.26.
 At frame 222, person 1 is located at coordinates [1442.02, 634.01] with a bounding box of width 185.35 and height 69.26.
 At frame 223, car 2 is located at coordinates [1454.54, 631.47] with a bounding box of width 190.05 and height 71.40.
 At frame 223, bus 3 is located at coordinates [1454.54, 631.47] with a bounding box of width 190.05 and height 71.40.
 At frame 223, person 1 is located at coordinates [1454.54, 631.47] with a bounding box of width 190.05 and height 71.40.
 At frame 224, car 2 is located at coordinates [1474.32, 631.23] with a bounding box of width 188.36 and height 71.91.
 At frame 224, person 1 is located at coordinates [1474.32, 631.23] with a bounding box of width 188.36 and height 71.91.
 At frame 224, bus 3 is located at coordinates [1474.32, 631.23] with a bounding box of width 188.36 and height 71.91.
 At frame 225, car 2 is located at coordinates [1486.46, 629.72] with a bounding box of width 194.98 and height 72.45.
 At frame 225, bus 3 is located at coordinates [1486.46, 629.72] with a bounding box of width 194.98 and height 72.45.
 At frame 225, person 1 is located at coordinates [1486.46, 629.72] with a bounding box of width 194.98 and height 72.45.
 At frame 226, car 2 is located at coordinates [1508.23, 628.19] with a bounding box of width 191.81 and height 73.29.
 At frame 226, bus 3 is located at coordinates [1508.23, 628.19] with a bounding box of width 191.81 and height 73.29.
 At frame 226, person 1 is located at coordinates [1508.23, 628.19] with a bounding box of width 191.81 and height 73.29.
 At frame 227, car 2 is located at coordinates [1526.43, 627.96] with a bounding box of width 192.35 and height 73.16.
 At frame 227, bus 3 is located at coordinates [1526.43, 627.96] with a bounding box of width 192.35 and height 73.16.
 At frame 227, person 1 is located at coordinates [1526.43, 627.96] with a bounding box of width 192.35 and height 73.16.
 At frame 228, car 2 is located at coordinates [1542.99, 628.01] with a bounding box of width 194.90 and height 72.94.
 At frame 228, person 1 is located at coordinates [1542.99, 628.01] with a bounding box of width 194.90 and height 72.94.
 At frame 228, bus 3 is located at coordinates [1542.99, 628.01] with a bounding box of width 194.90 and height 72.94.
 At frame 229, car 2 is located at coordinates [1562.12, 626.00] with a bounding box of width 196.00 and height 75.01.
 At frame 229, person 1 is located at coordinates [1562.12, 626.00] with a bounding box of width 196.00 and height 75.01.
 At frame 229, bus 3 is located at coordinates [1562.12, 626.00] with a bounding box of width 196.00 and height 75.01.
 At frame 230, car 2 is located at coordinates [1579.88, 625.55] with a bounding box of width 198.97 and height 75.16.
 At frame 230, bus 3 is located at coordinates [1579.88, 625.55] with a bounding box of width 198.97 and height 75.16.
 At frame 230, person 1 is located at coordinates [1579.88, 625.55] with a bounding box of width 198.97 and height 75.16.
 At frame 231, car 2 is located at coordinates [1599.54, 624.93] with a bounding box of width 200.47 and height 75.37.
 At frame 231, bus 3 is located at coordinates [1599.54, 624.93] with a bounding box of width 200.47 and height 75.37.
 At frame 231, person 1 is located at coordinates [1599.54, 624.93] with a bounding box of width 200.47 and height 75.37.
 At frame 231, car 68 is located at coordinates [1599.54, 624.93] with a bounding box of width 200.47 and height 75.37.
